日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2025-12-23,股票,长江电力(600900.XSHG),多,4400股,4400股,27.72,121968,13399.11,24.675,-,0,792,0股,12.34%,1460749.99,8.35%
2025-12-23,股票,农业银行(601288.XSHG),多,11100股,11100股,7.66,85026,45239.51,3.584,-,0,777,0股,113.71%,1460749.99,5.82%
2025-12-23,,Cash,,,,,10108.39,,,,,,,,0
2025-12-24,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.956,120685.2,5911.31,1.86,-,0,370.2,0股,5.15%,1460117.99,8.27%
2025-12-24,基金,10年地债(511270.XSHG),多,7400股,7400股,116.989,865718.6,106238.53,102.632,-,0,-325.6,0股,13.99%,1460117.99,59.29%
2025-12-24,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.933,135696.6,34671.33,1.439,-,0,-140.4,0股,34.32%,1460117.99,9.29%
2025-12-24,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.642,121489.2,56835.95,5.131,-,0,37.8,0股,87.91%,1460117.99,8.32%
2025-12-24,股票,长江电力(600900.XSHG),多,4400股,4400股,27.64,121616,13047.11,24.675,-,0,-352,0股,12.02%,1460117.99,8.33%
2025-12-24,股票,农业银行(601288.XSHG),多,11100股,11100股,7.64,84804,45017.51,3.584,-,0,-222,0股,113.15%,1460117.99,5.81%
2025-12-24,,Cash,,,,,10108.39,,,,,,,,0
2025-12-25,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.957,120746.9,5973.01,1.86,-,0,61.7,0股,5.2%,1458086.49,8.28%
2025-12-25,基金,10年地债(511270.XSHG),多,7400股,7400股,116.954,865459.6,105979.53,102.632,-,0,-259,0股,13.95%,1458086.49,59.36%
2025-12-25,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.93,135486,34460.73,1.439,-,0,-210.6,0股,34.11%,1458086.49,9.29%
2025-12-25,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.566,120531.6,55878.35,5.131,-,0,-957.6,0股,86.43%,1458086.49,8.27%
2025-12-25,股票,长江电力(600900.XSHG),多,4400股,4400股,27.64,121616,13047.11,24.675,-,0,0,0股,12.02%,1458086.49,8.34%
2025-12-25,股票,农业银行(601288.XSHG),多,11100股,11100股,7.58,84138,44351.51,3.584,-,0,-666,0股,111.47%,1458086.49,5.77%
2025-12-25,,Cash,,,,,10108.39,,,,,,,,0
2025-12-26,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.974,121795.8,7021.91,1.86,-,0,1048.9,0股,6.12%,1461218.79,8.34%
2025-12-26,基金,10年地债(511270.XSHG),多,7400股,7400股,117.207,867331.8,107851.73,102.632,-,0,1872.2,0股,14.2%,1461218.79,59.36%
2025-12-26,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.929,135415.8,34390.53,1.439,-,0,-70.2,0股,34.04%,1461218.79,9.27%
2025-12-26,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.65,121590,56936.75,5.131,-,0,1058.4,0股,88.06%,1461218.79,8.32%
2025-12-26,股票,长江电力(600900.XSHG),多,4400股,4400股,27.64,121616,13047.11,24.675,-,0,0,0股,12.02%,1461218.79,8.32%
2025-12-26,股票,农业银行(601288.XSHG),多,11100股,11100股,7.51,83361,43574.51,3.584,-,0,-777,0股,109.52%,1461218.79,5.7%
2025-12-26,,Cash,,,,,10108.39,,,,,,,,0
2025-12-29,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.976,121919.2,7145.31,1.86,-,0,123.4,0股,6.23%,1460196.59,8.35%
2025-12-29,基金,10年地债(511270.XSHG),多,7400股,7400股,117.2,867280,107799.93,102.632,-,0,-51.8,0股,14.19%,1460196.59,59.39%
2025-12-29,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.916,134503.2,33477.93,1.439,-,0,-912.6,0股,33.14%,1460196.59,9.21%
2025-12-29,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.563,120493.8,55840.55,5.131,-,0,-1096.2,0股,86.37%,1460196.59,8.25%
2025-12-29,股票,长江电力(600900.XSHG),多,4400股,4400股,27.52,121088,12519.11,24.675,-,0,-528,0股,11.53%,1460196.59,8.29%
2025-12-29,股票,农业银行(601288.XSHG),多,11100股,11100股,7.64,84804,45017.51,3.584,-,0,1443,0股,113.15%,1460196.59,5.81%
2025-12-29,,Cash,,,,,10108.39,,,,,,,,0
2025-12-30,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.964,121178.8,6404.91,1.86,-,0,-740.4,0股,5.58%,1455916.53,8.32%
2025-12-30,基金,10年地债(511270.XSHG),多,7400股,7400股,117,865800,108133.67,102.387,-,0,333.74,0股,14.27%,1455916.53,59.47%
2025-12-30,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.914,134362.8,33337.53,1.439,-,0,-140.4,0股,33%,1455916.53,9.23%
2025-12-30,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.363,117973.8,53320.55,5.131,-,0,-2520,0股,82.47%,1455916.53,8.1%
2025-12-30,股票,长江电力(600900.XSHG),多,4400股,4400股,27.32,120208,11639.11,24.675,-,0,-880,0股,10.72%,1455916.53,8.26%
2025-12-30,股票,农业银行(601288.XSHG),多,11100股,11100股,7.61,84471,44684.51,3.584,-,0,-333,0股,112.31%,1455916.53,5.8%
2025-12-30,,Cash,,,,,11922.13,,,,,,,,0
2025-12-31,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.949,120253.3,5479.41,1.86,-,0,-925.5,0股,4.77%,1452980.23,8.28%
2025-12-31,基金,10年地债(511270.XSHG),多,7400股,7400股,116.901,865067.4,107401.07,102.387,-,0,-732.6,0股,14.18%,1452980.23,59.54%
2025-12-31,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.904,133660.8,32635.53,1.439,-,0,-702,0股,32.3%,1452980.23,9.2%
2025-12-31,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.301,117192.6,52539.35,5.131,-,0,-781.2,0股,81.26%,1452980.23,8.07%
2025-12-31,股票,长江电力(600900.XSHG),多,4400股,4400股,27.19,119636,11067.11,24.675,-,0,-572,0股,10.19%,1452980.23,8.23%
2025-12-31,股票,农业银行(601288.XSHG),多,11100股,11100股,7.68,85248,45461.51,3.584,-,0,777,0股,114.26%,1452980.23,5.87%
2025-12-31,,Cash,,,,,11922.13,,,,,,,,0
2026-01-05,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.956,120685.2,5911.31,1.86,-,0,431.9,0股,5.15%,1456442.33,8.29%
2026-01-05,基金,10年地债(511270.XSHG),多,7400股,7400股,116.845,864653,106986.67,102.387,-,0,-414.4,0股,14.12%,1456442.33,59.37%
2026-01-05,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.93,135486,34460.73,1.439,-,0,1825.2,0股,34.11%,1456442.33,9.3%
2026-01-05,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.495,119637,54983.75,5.131,-,0,2444.4,0股,85.04%,1456442.33,8.21%
2026-01-05,股票,长江电力(600900.XSHG),多,4400股,4400股,27.28,120032,11463.11,24.675,-,0,396,0股,10.56%,1456442.33,8.24%
2026-01-05,股票,农业银行(601288.XSHG),多,11100股,11100股,7.57,84027,44240.51,3.584,-,0,-1221,0股,111.19%,1456442.33,5.77%
2026-01-05,,Cash,,,,,11922.13,,,,,,,,0
2026-01-06,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.961,120993.7,6219.81,1.86,-,0,308.5,0股,5.42%,1456331.43,8.31%
2026-01-06,基金,10年地债(511270.XSHG),多,7400股,7400股,116.616,862958.4,105292.07,102.387,-,0,-1694.6,0股,13.9%,1456331.43,59.26%
2026-01-06,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.925,135135,34109.73,1.439,-,0,-351,0股,33.76%,1456331.43,9.28%
2026-01-06,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.577,120670.2,56016.95,5.131,-,0,1033.2,0股,86.64%,1456331.43,8.29%
2026-01-06,股票,长江电力(600900.XSHG),多,4400股,4400股,27.44,120736,12167.11,24.675,-,0,704,0股,11.21%,1456331.43,8.29%
2026-01-06,股票,农业银行(601288.XSHG),多,11100股,11100股,7.56,83916,44129.51,3.584,-,0,-111,0股,110.92%,1456331.43,5.76%
2026-01-06,,Cash,,,,,11922.13,,,,,,,,0
2026-01-07,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.984,122412.8,7638.91,1.86,-,0,1419.1,0股,6.66%,1454233.73,8.42%
2026-01-07,基金,10年地债(511270.XSHG),多,7400股,7400股,116.528,862307.2,104640.87,102.387,-,0,-651.2,0股,13.81%,1454233.73,59.3%
2026-01-07,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.919,134713.8,33688.53,1.439,-,0,-421.2,0股,33.35%,1454233.73,9.26%
2026-01-07,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.518,119926.8,55273.55,5.131,-,0,-743.4,0股,85.49%,1454233.73,8.25%
2026-01-07,股票,长江电力(600900.XSHG),多,4400股,4400股,27.23,119812,11243.11,24.675,-,0,-924,0股,10.36%,1454233.73,8.24%
2026-01-07,股票,农业银行(601288.XSHG),多,11100股,11100股,7.49,83139,43352.51,3.584,-,0,-777,0股,108.96%,1454233.73,5.72%
2026-01-07,,Cash,,,,,11922.13,,,,,,,,0
2026-01-08,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.972,121672.4,6898.51,1.86,-,0,-740.4,0股,6.01%,1452902.73,8.37%
2026-01-08,基金,10年地债(511270.XSHG),多,7400股,7400股,116.707,863631.8,105965.47,102.387,-,0,1324.6,0股,13.99%,1452902.73,59.44%
2026-01-08,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.899,133309.8,32284.53,1.439,-,0,-1404,0股,31.96%,1452902.73,9.18%
2026-01-08,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.511,119838.6,55185.35,5.131,-,0,-88.2,0股,85.36%,1452902.73,8.25%
2026-01-08,股票,长江电力(600900.XSHG),多,4400股,4400股,27.26,119944,11375.11,24.675,-,0,132,0股,10.48%,1452902.73,8.26%
2026-01-08,股票,农业银行(601288.XSHG),多,11100股,11100股,7.44,82584,42797.51,3.584,-,0,-555,0股,107.57%,1452902.73,5.68%
2026-01-08,,Cash,,,,,11922.13,,,,,,,,0
2026-01-09,基金,豆粕ETF华夏(159985.XSHE),多,61700股,61700股,1.984,122412.8,7638.91,1.86,-,0,740.4,0股,6.66%,1454965.53,8.41%
2026-01-09,基金,10年地债(511270.XSHG),多,7400股,7400股,116.737,863853.8,106187.47,102.387,-,0,222,0股,14.02%,1454965.53,59.37%
2026-01-09,基金,纳指ETF(513100.XSHG),多,70200股,70200股,1.903,133590.6,32565.33,1.439,-,0,280.8,0股,32.23%,1454965.53,9.18%
2026-01-09,基金,黄金ETF(518880.XSHG),多,12600股,12600股,9.592,120859.2,56205.95,5.131,-,0,1020.6,0股,86.93%,1454965.53,8.31%
2026-01-09,股票,长江电力(600900.XSHG),多,4400股,4400股,27.29,120076,11507.11,24.675,-,0,132,0股,10.6%,1454965.53,8.25%
2026-01-09,股票,农业银行(601288.XSHG),多,11100股,11100股,7.41,82251,42464.51,3.584,-,0,-333,0股,106.73%,1454965.53,5.65%
2026-01-09,,Cash,,,,,11922.13,,,,,,,,0
2026-01-12,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.974,118637.4,6839.82,1.86,-,0,-601,0股,6.12%,1457679.64,8.14%
2026-01-12,基金,10年地债(511270.XSHG),多,7400股,7400股,116.74,863876,106209.67,102.387,-,0,22.2,0股,14.02%,1457679.64,59.26%
2026-01-12,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.893,135349.5,31849.03,1.448,-,0,-716.3,1300股,30.77%,1457679.64,9.29%
2026-01-12,基金,黄金ETF(518880.XSHG),多,11200股,11200股,9.777,109502.4,52032.85,5.131,-,0,2072,0股,90.54%,1457679.64,7.51%
2026-01-12,股票,长江电力(600900.XSHG),多,5300股,4400股,27.4,145220,12009.11,25.134,-,0,502,900股,9.02%,1457679.64,9.96%
2026-01-12,股票,农业银行(601288.XSHG),多,11300股,11100股,7.52,84976,43711.51,3.652,-,0,1247,200股,105.93%,1457679.64,5.83%
2026-01-12,,Cash,,,,,118.34,,,,,,,,0
2026-01-13,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.976,118757.6,6960.02,1.86,-,0,120.2,0股,6.23%,1461770.44,8.12%
2026-01-13,基金,10年地债(511270.XSHG),多,7400股,7400股,116.931,865289.4,107623.07,102.387,-,0,1413.4,0股,14.2%,1461770.44,59.19%
2026-01-13,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.915,136922.5,33422.03,1.448,-,0,1573,0股,32.29%,1461770.44,9.37%
2026-01-13,基金,黄金ETF(518880.XSHG),多,11200股,11200股,9.793,109681.6,52212.05,5.131,-,0,179.2,0股,90.85%,1461770.44,7.5%
2026-01-13,股票,长江电力(600900.XSHG),多,5300股,5300股,27.36,145008,11797.11,25.134,-,0,-212,0股,8.86%,1461770.44,9.92%
2026-01-13,股票,农业银行(601288.XSHG),多,11300股,11300股,7.61,85993,44728.51,3.652,-,0,1017,0股,108.39%,1461770.44,5.88%
2026-01-13,,Cash,,,,,118.34,,,,,,,,0
2026-01-14,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.969,118336.9,6539.32,1.86,-,0,-420.7,0股,5.85%,1459217.34,8.11%
2026-01-14,基金,10年地债(511270.XSHG),多,7400股,7400股,117.098,866525.2,108858.87,102.387,-,0,1235.8,0股,14.37%,1459217.34,59.38%
2026-01-14,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.909,136493.5,32993.03,1.448,-,0,-429,0股,31.88%,1459217.34,9.35%
2026-01-14,基金,黄金ETF(518880.XSHG),多,11200股,11200股,9.922,111126.4,53656.85,5.131,-,0,1444.8,0股,93.37%,1459217.34,7.62%
2026-01-14,股票,长江电力(600900.XSHG),多,5300股,5300股,26.81,142093,8882.11,25.134,-,0,-2915,0股,6.67%,1459217.34,9.74%
2026-01-14,股票,农业银行(601288.XSHG),多,11300股,11300股,7.48,84524,43259.51,3.652,-,0,-1469,0股,104.83%,1459217.34,5.79%
2026-01-14,,Cash,,,,,118.34,,,,,,,,0
2026-01-15,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.968,118276.8,6479.22,1.86,-,0,-60.1,0股,5.8%,1457067.24,8.12%
2026-01-15,基金,10年地债(511270.XSHG),多,7400股,7400股,117.198,867265.2,109598.87,102.387,-,0,740,0股,14.47%,1457067.24,59.52%
2026-01-15,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.901,135921.5,32421.03,1.448,-,0,-572,0股,31.32%,1457067.24,9.33%
2026-01-15,基金,黄金ETF(518880.XSHG),多,11200股,11200股,9.867,110510.4,53040.85,5.131,-,0,-616,0股,92.29%,1457067.24,7.58%
2026-01-15,股票,长江电力(600900.XSHG),多,5300股,5300股,26.82,142146,8935.11,25.134,-,0,53,0股,6.71%,1457067.24,9.76%
2026-01-15,股票,农业银行(601288.XSHG),多,11300股,11300股,7.33,82829,41564.51,3.652,-,0,-1695,0股,100.73%,1457067.24,5.68%
2026-01-15,,Cash,,,,,118.34,,,,,,,,0
2026-01-16,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.959,117735.9,5938.32,1.86,-,0,-540.9,0股,5.31%,1454334.04,8.1%
2026-01-16,基金,10年地债(511270.XSHG),多,7400股,7400股,117.286,867916.4,110250.07,102.387,-,0,651.2,0股,14.55%,1454334.04,59.68%
2026-01-16,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.904,136136,32635.53,1.448,-,0,214.5,0股,31.53%,1454334.04,9.36%
2026-01-16,基金,黄金ETF(518880.XSHG),多,11200股,11200股,9.857,110398.4,52928.85,5.131,-,0,-112,0股,92.1%,1454334.04,7.59%
2026-01-16,股票,长江电力(600900.XSHG),多,5300股,5300股,26.52,140556,7345.11,25.134,-,0,-1590,0股,5.51%,1454334.04,9.66%
2026-01-16,股票,农业银行(601288.XSHG),多,11300股,11300股,7.21,81473,40208.51,3.652,-,0,-1356,0股,97.44%,1454334.04,5.6%
2026-01-16,,Cash,,,,,118.34,,,,,,,,0
2026-01-19,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.961,117856.1,6058.52,1.86,-,0,120.2,0股,5.42%,1455992.14,8.09%
2026-01-19,基金,10年地债(511270.XSHG),多,7400股,7400股,117.4,868760,111093.67,102.387,-,0,843.6,0股,14.66%,1455992.14,59.67%
2026-01-19,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.887,134920.5,31420.03,1.448,-,0,-1215.5,0股,30.36%,1455992.14,9.27%
2026-01-19,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.006,112067.2,54597.65,5.131,-,0,1668.8,0股,95%,1455992.14,7.7%
2026-01-19,股票,长江电力(600900.XSHG),多,5300股,5300股,26.8,142040,8829.11,25.134,-,0,1484,0股,6.63%,1455992.14,9.76%
2026-01-19,股票,农业银行(601288.XSHG),多,11300股,11300股,7.1,80230,38965.51,3.652,-,0,-1243,0股,94.43%,1455992.14,5.51%
2026-01-19,,Cash,,,,,118.34,,,,,,,,0
2026-01-20,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.958,117675.8,5878.22,1.86,-,0,-180.3,0股,5.26%,1458423.54,8.07%
2026-01-20,基金,10年地债(511270.XSHG),多,7400股,7400股,117.58,870092,112425.67,102.387,-,0,1332,0股,14.84%,1458423.54,59.66%
2026-01-20,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.876,134134,30633.53,1.448,-,0,-786.5,0股,29.6%,1458423.54,9.2%
2026-01-20,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.082,112918.4,55448.85,5.131,-,0,851.2,0股,96.48%,1458423.54,7.74%
2026-01-20,股票,长江电力(600900.XSHG),多,5300股,5300股,26.88,142464,9253.11,25.134,-,0,424,0股,6.95%,1458423.54,9.77%
2026-01-20,股票,农业银行(601288.XSHG),多,11300股,11300股,7.17,81021,39756.51,3.652,-,0,791,0股,96.35%,1458423.54,5.56%
2026-01-20,,Cash,,,,,118.34,,,,,,,,0
2026-01-21,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.956,117555.6,5758.02,1.86,-,0,-120.2,0股,5.15%,1457484.04,8.07%
2026-01-21,基金,10年地债(511270.XSHG),多,7400股,7400股,117.568,870003.2,112336.87,102.387,-,0,-88.8,0股,14.83%,1457484.04,59.69%
2026-01-21,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.875,134062.5,30562.03,1.448,-,0,-71.5,0股,29.53%,1457484.04,9.2%
2026-01-21,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.377,116222.4,58752.85,5.131,-,0,3304,0股,102.23%,1457484.04,7.97%
2026-01-21,股票,长江电力(600900.XSHG),多,5300股,5300股,26.58,140874,7663.11,25.134,-,0,-1590,0股,5.75%,1457484.04,9.67%
2026-01-21,股票,农业银行(601288.XSHG),多,11300股,11300股,6.96,78648,37383.51,3.652,-,0,-2373,0股,90.59%,1457484.04,5.4%
2026-01-21,,Cash,,,,,118.34,,,,,,,,0
2026-01-22,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.972,118517.2,6719.62,1.86,-,0,961.6,0股,6.01%,1456412.84,8.14%
2026-01-22,基金,10年地债(511270.XSHG),多,7400股,7400股,117.519,869640.6,111974.27,102.387,-,0,-362.6,0股,14.78%,1456412.84,59.71%
2026-01-22,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.901,135921.5,32421.03,1.448,-,0,1859,0股,31.32%,1456412.84,9.33%
2026-01-22,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.341,115819.2,58349.65,5.131,-,0,-403.2,0股,101.53%,1456412.84,7.95%
2026-01-22,股票,长江电力(600900.XSHG),多,5300股,5300股,26.31,139443,6232.11,25.134,-,0,-1431,0股,4.68%,1456412.84,9.57%
2026-01-22,股票,农业银行(601288.XSHG),多,11300股,11300股,6.81,76953,35688.51,3.652,-,0,-1695,0股,86.49%,1456412.84,5.28%
2026-01-22,,Cash,,,,,118.34,,,,,,,,0
2026-01-23,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.966,118156.6,6359.02,1.86,-,0,-360.6,0股,5.69%,1455345.24,8.12%
2026-01-23,基金,10年地债(511270.XSHG),多,7400股,7400股,117.416,868878.4,111212.07,102.387,-,0,-762.2,0股,14.68%,1455345.24,59.7%
2026-01-23,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.891,135206.5,31706.03,1.448,-,0,-715,0股,30.63%,1455345.24,9.29%
2026-01-23,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.617,118910.4,61440.85,5.131,-,0,3091.2,0股,106.91%,1455345.24,8.17%
2026-01-23,股票,长江电力(600900.XSHG),多,5300股,5300股,26,137800,4589.11,25.134,-,0,-1643,0股,3.44%,1455345.24,9.47%
2026-01-23,股票,农业银行(601288.XSHG),多,11300股,11300股,6.75,76275,35010.51,3.652,-,0,-678,0股,84.84%,1455345.24,5.24%
2026-01-23,,Cash,,,,,118.34,,,,,,,,0
2026-01-26,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.975,118697.5,6899.92,1.86,-,0,540.9,0股,6.17%,1459458.84,8.13%
2026-01-26,基金,10年地债(511270.XSHG),多,7400股,7400股,117.398,868745.2,111078.87,102.387,-,0,-133.2,0股,14.66%,1459458.84,59.53%
2026-01-26,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.882,134563,31062.53,1.448,-,0,-643.5,0股,30.01%,1459458.84,9.22%
2026-01-26,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.924,122348.8,64879.25,5.131,-,0,3438.4,0股,112.89%,1459458.84,8.38%
2026-01-26,股票,长江电力(600900.XSHG),多,5300股,5300股,25.98,137694,4483.11,25.134,-,0,-106,0股,3.37%,1459458.84,9.43%
2026-01-26,股票,农业银行(601288.XSHG),多,11300股,11300股,6.84,77292,36027.51,3.652,-,0,1017,0股,87.31%,1459458.84,5.3%
2026-01-26,,Cash,,,,,118.34,,,,,,,,0
2026-01-27,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.97,118397,6599.42,1.86,-,0,-300.5,0股,5.9%,1461826.94,8.1%
2026-01-27,基金,10年地债(511270.XSHG),多,7400股,7400股,117.587,870143.8,112477.47,102.387,-,0,1398.6,0股,14.85%,1461826.94,59.52%
2026-01-27,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.894,135421,31920.53,1.448,-,0,858,0股,30.84%,1461826.94,9.26%
2026-01-27,基金,黄金ETF(518880.XSHG),多,11200股,11200股,10.934,122460.8,64991.25,5.131,-,0,112,0股,113.09%,1461826.94,8.38%
2026-01-27,股票,长江电力(600900.XSHG),多,5300股,5300股,25.93,137429,4218.11,25.134,-,0,-265,0股,3.17%,1461826.94,9.4%
2026-01-27,股票,农业银行(601288.XSHG),多,11300股,11300股,6.89,77857,36592.51,3.652,-,0,565,0股,88.68%,1461826.94,5.33%
2026-01-27,,Cash,,,,,118.34,,,,,,,,0
2026-01-28,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.985,119298.5,7500.92,1.86,-,0,901.5,0股,6.71%,1465266.54,8.14%
2026-01-28,基金,10年地债(511270.XSHG),多,7400股,7400股,117.638,870521.2,112854.87,102.387,-,0,377.4,0股,14.9%,1465266.54,59.41%
2026-01-28,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.905,136207.5,32707.03,1.448,-,0,786.5,0股,31.6%,1465266.54,9.3%
2026-01-28,基金,黄金ETF(518880.XSHG),多,11200股,11200股,11.28,126336,68866.45,5.131,-,0,3875.2,0股,119.83%,1465266.54,8.62%
2026-01-28,股票,长江电力(600900.XSHG),多,5300股,5300股,25.65,135945,2734.11,25.134,-,0,-1484,0股,2.05%,1465266.54,9.28%
2026-01-28,股票,农业银行(601288.XSHG),多,11300股,11300股,6.8,76840,35575.51,3.652,-,0,-1017,0股,86.21%,1465266.54,5.24%
2026-01-28,,Cash,,,,,118.34,,,,,,,,0
2026-01-29,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,2.009,120740.9,8943.32,1.86,-,0,1442.4,0股,8%,1474832.54,8.19%
2026-01-29,基金,10年地债(511270.XSHG),多,7400股,7400股,117.685,870869,113202.67,102.387,-,0,347.8,0股,14.94%,1474832.54,59.05%
2026-01-29,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.891,135206.5,31706.03,1.448,-,0,-1001,0股,30.63%,1474832.54,9.17%
2026-01-29,基金,黄金ETF(518880.XSHG),多,11200股,11200股,11.904,133324.8,75855.25,5.131,-,0,6988.8,0股,131.99%,1474832.54,9.04%
2026-01-29,股票,长江电力(600900.XSHG),多,5300股,5300股,26.03,137959,4748.11,25.134,-,0,2014,0股,3.56%,1474832.54,9.35%
2026-01-29,股票,农业银行(601288.XSHG),多,11300股,11300股,6.78,76614,35349.51,3.652,-,0,-226,0股,85.67%,1474832.54,5.19%
2026-01-29,,Cash,,,,,118.34,,,,,,,,0
2026-01-30,基金,豆粕ETF华夏(159985.XSHE),多,60100股,60100股,1.982,119118.2,7320.62,1.86,-,0,-1622.7,0股,6.55%,1463467.84,8.14%
2026-01-30,基金,10年地债(511270.XSHG),多,7400股,7400股,117.675,870795,113128.67,102.387,-,0,-74,0股,14.93%,1463467.84,59.5%
2026-01-30,基金,纳指ETF(513100.XSHG),多,71500股,71500股,1.881,134491.5,30991.03,1.448,-,0,-715,0股,29.94%,1463467.84,9.19%
2026-01-30,基金,黄金ETF(518880.XSHG),多,11200股,11200股,11.009,123300.8,65831.25,5.131,-,0,-10024,0股,114.55%,1463467.84,8.43%
2026-01-30,股票,长江电力(600900.XSHG),多,5300股,5300股,26.36,139708,6497.11,25.134,-,0,1749,0股,4.88%,1463467.84,9.55%
2026-01-30,股票,农业银行(601288.XSHG),多,11300股,11300股,6.72,75936,34671.51,3.652,-,0,-678,0股,84.02%,1463467.84,5.19%
